id,sport,year,set,subset,card_number,player,team,league,parallel,insert,rookie,autograph,serial_number,grade,condition,quantity,purchase_price,value,currency,notes,image,image_back,source,timestamp
c_192c1928,,2022,Topps Merlin,,82,Dušan Vlahović,Juventus,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4_0002_Layer%2021.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4-back_0002_Layer%2021.jpg,,2026-02-04T01:59:04.877Z
c_468cf56c,,2022,Topps Merlin,,64,Romelu Lukaku,Inter Milan,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4_0000_Layer%2023.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4-back_0000_Layer%2023.jpg,,2026-02-04T01:59:04.877Z
c_4924cade,,2022,Topps Merlin,,67,Lautaro Martínez,Inter Milan,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4_0001_Layer%2022.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4-back_0001_Layer%2022.jpg,,2026-02-04T01:59:04.877Z
c_1e691dba,,2022,Topps Merlin,,87,Harvey Elliott,Liverpool,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0003_Layer%2052.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11-back_0003_Layer%2058.jpg,,2026-02-04T01:59:04.877Z
c_1b99d6ef,,2023,Topps Chrome,,119,Dominik Szoboszlai,Liverpool,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0004_Layer%2051.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11-back_0004_Layer%2057.jpg,,2026-02-04T01:59:04.877Z
c_d6c6b85b,,2023,Topps Merlin,,AA12,Fernando Torres,Atlético Madrid,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-51_0007_Layer%2022.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-51_0001_Layer%2028.jpg,,2026-02-04T01:59:04.877Z
c_c66c4086,,2023,Topps Merlin,,AA11,Michael Owen,Liverpool,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-51_0006_Layer%2023.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-51_0000_Layer%2029.jpg,,2026-02-04T01:59:04.877Z
c_b6b9481,,2023,Topps Chrome,,SD12,Ronaldinho,Barcelona,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-54_0009_Layer%2034.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-54_0003_Layer%2040.jpg,,2026-02-04T01:59:04.878Z
c_ea548dda,,2023,Topps Chrome,,SD8,Neymar Jr,Al-Hilal,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0004_Layer%202%20(1).jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-54_0004_Layer%2039.jpg,,2026-02-04T01:59:04.878Z
c_6ee57127,,2023,Topps Chrome,,SD13,Marcel Desailly,AC Milan,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/marcel_desailly_front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/marcel_desailly_back.png,,2026-02-04T01:59:04.878Z
c_4c49611f,,2023,Topps Chrome,,SD1,Thomas Müller,Bayern Munich,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-54_0007_Layer%2036.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-54_0001_Layer%2042.jpg,,2026-02-04T01:59:04.878Z
c_41d62a9e,,2023,Topps Chrome,,SD6,Wayne Rooney,Manchester United,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-54_0008_Layer%2035.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-54_0002_Layer%2041.jpg,,2026-02-04T01:59:04.878Z
c_9946d0ca,,2023,Topps Chrome,,SD5,Sergio Agüero,Manchester City,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-55_0012_Layer%2032.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-54_0005_Layer%2038.jpg,,2026-02-04T01:59:04.878Z
c_4c4d5113,,2022,Topps Merlin,,MM9,Cody Gakpo,Liverpool,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-48_0012_Layer%2016.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-48_0005_Layer%2023.jpg,,2026-02-04T01:59:04.878Z
c_9559e451,,2022,Topps Merlin,,MM10,Antony,Manchester United,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-48_0007_Layer%2021.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-48_0001_Layer%2027.jpg,,2026-02-04T01:59:04.878Z
c_22caef47,,2022,Topps Merlin,,MM11,Wayne Rooney,Manchester United,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-48_0009_Layer%2019.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-48_0002_Layer%2026.jpg,,2026-02-04T01:59:04.878Z
c_a015adfe,,2022,Topps Merlin,,MM14,Vinícius Júnior,Real Madrid,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-48_0013_Layer%2015.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-48_0006_Layer%2022.jpg,,2026-02-04T01:59:04.878Z
c_f4e45b4,,2022,Topps Merlin,,MM12,Frank Rijkaard,Barcelona,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-50_0008_Layer%2020.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-50_0002_Layer%2026.jpg,,2026-02-04T01:59:04.878Z
c_b8face33,,2023,Topps Chrome,,LC3,Donyell Malen,Borussia Dortmund,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0007_Layer%2019.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0000_Layer%2025.jpg,,2026-02-04T01:59:04.878Z
c_ace800f9,,2023,Topps Chrome,,LC10,Victor Osimhen,Napoli,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0008_Layer%2018.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0001_Layer%2024.jpg,,2026-02-04T01:59:04.878Z
c_4048eda0,,2023,Topps Chrome,,LC2,Memphis Depay,Atlético Madrid,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0009_Layer%2017.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0002_Layer%2023.jpg,,2026-02-04T01:59:04.878Z
c_5758d15,,2023,Topps Chrome,,LC7,Nicolò Barella,Inter Milan,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0011_Layer%2014.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0005_Layer%2020.jpg,,2026-02-04T01:59:04.878Z
c_f88cda1d,,2023,Topps Chrome,,LC1,Noah Okafor,AC Milan,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0006_Layer%2015.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0004_Layer%2021.jpg,,2026-02-04T01:59:04.878Z
c_3937d750,,2023,Topps Chrome,,LC15,Gustav Isaksen,Lazio,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0010_Layer%2016.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-47_0003_Layer%2022.jpg,,2026-02-04T01:59:04.878Z
c_5d881b6e,,2022,Topps Merlin,,AA14,Lionel Messi,Paris Saint-Germain,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-50_0009_Layer%2019.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-50_0003_Layer%2025.jpg,,2026-02-04T01:59:04.878Z
c_c913b3,,2022,Topps Merlin,,AA12,Dino Zoff,Juventus,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-50_0010_Layer%2018.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-50_0004_Layer%2024.jpg,,2026-02-04T01:59:04.878Z
c_d42955a7,,2022,Topps Merlin,,AA13,Kaká,AC Milan,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-50_0011_Layer%2017.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-50_0005_Layer%2023.jpg,,2026-02-04T01:59:04.878Z
c_903866e1,,2022,Topps Merlin,,AA15,Harry Kewell,Leeds United,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-51_0008_Layer%2021.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-51_0002_Layer%2027.jpg,,2026-02-04T01:59:04.878Z
c_e62040f7,,2022,Topps Merlin,,12,Luka Romero,AC Milan,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0006_Layer%2036.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0000_Layer%2042.jpg,,2026-02-04T01:59:04.878Z
c_8cc16f26,,2022,Topps Merlin,,10,Luka Sučić,RB Salzburg,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-51_0009_Layer%2020.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-51_0003_Layer%2026.jpg,,2026-02-04T01:59:04.878Z
c_201553d7,,2022,Topps Merlin,,18,Antonio Silva,Benfica,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0008_Layer%2034.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0002_Layer%2040.jpg,,2026-02-04T01:59:04.878Z
c_58f78420,,2022,Topps Merlin,,17,Antonio Nusa,Club Brugge,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0007_Layer%2035.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0001_Layer%2041.jpg,,2026-02-04T01:59:04.878Z
c_c2e65339,,2022,Topps Merlin,,3,Xavi Simons,Paris Saint-Germain,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0010_Layer%2032.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0004_Layer%2038.jpg,,2026-02-04T01:59:04.878Z
c_79129232,,2022,Topps Merlin,,6,Gavi,Barcelona,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0011_Layer%2031.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-53_0005_Layer%2037.jpg,,2026-02-04T01:59:04.878Z
c_7e32bfb3,,2023,Panini Select,,110,Kai Havertz,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-56_0008_Layer%2036.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-56_0002_Layer%2042.jpg,,2026-02-04T01:59:04.878Z
c_52ac02cc,,2023,Topps Chrome Sapphire,,189,Casemiro,Manchester United,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/casemiro_front_%23.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/casemiro_back_%23.png,,2026-02-04T01:59:04.878Z
c_8ccdfcd4,,2023,Topps Chrome,,GL14,Randal Kolo Muani,Paris Saint-Germain,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/randal_0001_Layer%201.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/randal_0000_Layer%202.jpg,,2026-02-04T01:59:04.878Z
c_485a69f6,,2023,Topps Chrome,,UB8,Manu Koné,Borussia Mönchengladbach,Bundesliga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0009_Layer%2072.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0003_Layer%2078.jpg,,2026-02-04T01:59:04.878Z
c_8fae2f81,,2023,Topps Chrome,,25,Paris Brunner,Borussia Dortmund,Bundesliga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0010_Layer%2059.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0004_Layer%2065.jpg,,2026-02-04T01:59:04.878Z
c_b3d5cb63,,2024,Panini Prizm,,25,Facundo Buonanotte,Brighton & Hove Albion,Copa America,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0008_Layer%2048.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0000_Layer%2056.jpg,,2026-02-04T01:59:04.878Z
c_ed13789d,,2023,Panini Select,,51,Darwin Núñez,Liverpool,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-56_0007_Layer%2037.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-56_0001_Layer%2043.jpg,,2026-02-04T01:59:04.878Z
c_4d89930c,,2023,Topps Merlin,,MN3,Mohamed Salah,Liverpool,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0008_Layer%2061.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0002_Layer%2067.jpg,,2026-02-04T01:59:04.878Z
c_5ec3a774,,2023,Topps Merlin,,MN15,Kevin De Bruyne,Manchester City,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0012_Layer%2057.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0005_Layer%2063.jpg,,2026-02-04T01:59:04.878Z
c_132dc004,,2023,Topps Merlin,,MN12,Victor Boniface,Bayer Leverkusen,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0010_Layer%2058.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0004_Layer%2064.jpg,,2026-02-04T01:59:04.878Z
c_51f68cec,,2023,Topps Merlin,,MN7,Leroy Sané,Bayern Munich,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0006_Layer%2062.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0000_Layer%2068.jpg,,2026-02-04T01:59:04.878Z
c_b9bf8fce,,2023,Topps Merlin,,MN5,Rodrygo,Real Madrid,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0009_Layer%2059.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0003_Layer%2065.jpg,,2026-02-04T01:59:04.878Z
c_a7b8925,,2022,Topps Merlin,,1,Alejandro Garnacho,Manchester United,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-56_0009_Layer%2035.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-56_0003_Layer%2041.jpg,,2026-02-04T01:59:04.878Z
c_81fce492,,2023,Topps Chrome,,98-7,Vitor Roque,Barcelona,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0011_Layer%2037.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0005_Layer%2043.jpg,,2026-02-04T01:59:04.878Z
c_3dbcdcf1,,2023,Topps Chrome,,98-3,Álvaro Morata,Atlético Madrid,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0006_Layer%2042.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0000_Layer%2048.jpg,,2026-02-04T01:59:04.878Z
c_eb6ffcfb,,2023,Topps Chrome,,98-8,Julián Álvarez,Manchester City,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0007_Layer%2041.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0001_Layer%2047.jpg,,2026-02-04T01:59:04.878Z
c_c5d42795,,2023,Topps Chrome,,98-6,Khvicha Kvaratskhelia,Napoli,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0008_Layer%2040.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0002_Layer%2046.jpg,,2026-02-04T01:59:04.878Z
c_c6c2519c,,2023,Topps Merlin,,AUJS,Josip Sutalo,Ajax,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0011_Layer%2070.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0005_Layer%2076.jpg,,2026-02-04T01:59:04.878Z
c_136329e5,,2022,Topps,,,Mergim Berisha,FC Augsburg,Bundesliga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0010_Layer%2071.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0004_Layer%2077.jpg,,2026-02-04T01:59:04.878Z
c_693b94f9,,2023,Topps Chrome,,54,Max Finkgrafe,1. FC Köln,Bundesliga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/maxfinke.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/maxback.png,,2026-02-04T01:59:04.878Z
c_677d6e05,,2023,Panini Select,,195,Mohammed Kudus,West Ham United,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards4_0010_Layer%209.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Mohammed_Kudus_back.png,,2026-02-04T01:59:04.878Z
c_887000b,,2022,Topps Merlin,,MM2,Mykhailo Mudryk,Chelsea,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0008_Layer%2060.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-58_0002_Layer%2066.jpg,,2026-02-04T01:59:04.878Z
c_4443f181,,2023,Topps Chrome,,WK8,Karim Konaté,RB Salzburg,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards6_0011_Layer%2021.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards6_0005_Layer%2028.jpg,,2026-02-04T01:59:04.878Z
c_a6035e7c,,2023,Topps Chrome,,WK10,Nico Paz,Real Madrid Castilla,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0006_Layer%2050.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0002_Layer%2054.jpg,,2026-02-04T01:59:04.878Z
c_5fe8befa,,2023,Topps Chrome,,WK4,Evan Ferguson,Brighton & Hove Albion,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0007_Layer%2049.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0001_Layer%2055.jpg,,2026-02-04T01:59:04.878Z
c_e7c7700e,,2023,Topps Chrome,,WK1,Arda Güler,Real Madrid,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards6_0007_Layer%2026.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/guler_back.png,,2026-02-04T01:59:04.878Z
c_1c8f72ea,,2023,Topps Chrome,,WK5,Håkon Haraldsson,AS Monaco,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards6_0006_Layer%2027.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards6_0000_Layer%2033.jpg,,2026-02-04T01:59:04.878Z
c_98efccdd,,2023,Topps Merlin,,MC5,Ibrahim Osman,FC Nordsjælland,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0011_Layer%2045.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0005_Layer%2051.jpg,,2026-02-04T01:59:04.878Z
c_bacf50d9,,2023,Topps Merlin,,MC6,Marc Guiu,Barcelona B,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0010_Layer%2046.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0004_Layer%2052.jpg,,2026-02-04T01:59:04.878Z
c_72ad7064,,2023,Topps Merlin,,MC8,Ben Doak,Liverpool,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards8_0013_Layer%2023.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards8_0006_Layer%2030.jpg,,2026-02-04T01:59:04.878Z
c_e9264e33,,2023,Topps Merlin,,MC2,Evan Ferguson,Brighton & Hove Albion,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0009_Layer%2047.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-57_0003_Layer%2053.jpg,,2026-02-04T01:59:04.878Z
c_cf0d5f7e,,2022,Topps Merlin,,149,Alex Lowry,Rangers,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/alex_lowry_front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/alex_lowry_back.png,,2026-02-04T01:59:04.878Z
